geração;melhor;fitness;cobertura;pior;fitness;cobertura;média;ind_repetidos
0;1000011010000000000001000101100101010100001;0.421628;5552;1001000100011000010000101000101101000001000;0.0276428;364;0.171267;1
1;0000101010000000010001001110011100011000000;0.585662;7712;1010100000110101010000001010000000001100100;0.048147;634;0.213805;2
2;0000101110000000010001101110011100000000000;0.615659;8107;0100010110000000000001001000101101000101001;0.076777;1011;0.269513;1
3;0100011010100011001000000101000100010100000;0.723724;9530;1000010010000100000001000100100101010100101;0.108293;1426;0.296274;2
4;0100011010100011001000000101000100010100000;0.723724;9530;0011000000100001101100100100100010110000000;0.149909;1974;0.344269;1
5;0100011010100011001000000101000100010100000;0.723724;9530;1011001000010000100001010001100000010010001;0.0555893;732;0.353312;1
6;0000001010100011110100000101000100010000100;0.73147;9632;0010001001010000010010100100000000011100101;0.152339;2006;0.380555;1
7;0000001010100011110100000101000100010000100;0.73147;9632;1101000010100000001000110100000000100100101;0.142618;1878;0.406762;1
8;0000101010100001010000101111000000110000000;0.748861;9861;0000101000100110001001000001001101010001000;0.173375;2283;0.428745;1
9;0000101010100001010000101111000000110000000;0.748861;9861;0101001001100100100000100011010000010100000;0.184994;2436;0.468573;2
10;0000101010100001010000101111000000110000000;0.748861;9861;0010010001000100010011000110001000010110000;0.146188;1925;0.492472;3
11;0000101010100001010000101111000000110000000;0.748861;9861;1101000100100001011000101100000100000000100;0.128949;1698;0.513808;3
12;0000101010100001010000101111000000110000000;0.748861;9861;0000110000000000000010111110100110010000001;0.141935;1869;0.541649;3
13;0000101010100001010000101111000000110000000;0.748861;9861;1000001010001000000000101010011100010010100;0.20284;2671;0.541514;1
14;0010011010000001100010001111000000110000000;0.761923;10033;0100001000100001010000000110100000100101110;0.141327;1861;0.526427;1
15;0010011010000001100010001111000000110000000;0.761923;10033;0010101100000001010000100011000010110100000;0.167527;2206;0.539941;3
16;0010101010100010000010001111000100100000000;0.768378;10118;1001000000100001011100100111000000110000000;0.220535;2904;0.544326;2
17;0010101010100010000010001111000100100000000;0.768378;10118;0001000010110101000000101110001000101000000;0.234204;3084;0.537966;1
18;0010101010100010000010001111000100100000000;0.768378;10118;0100000010101001100000011110001000100000010;0.215219;2834;0.53845;1
19;0010101010100010000010001111000100100000000;0.768378;10118;0000100110100100000101100001100000110100000;0.22699;2989;0.532756;2
20;0010101010100010000010001111000100100000000;0.768378;10118;1100000111000000100000001001000111100100000;0.0962181;1267;0.522363;2
21;0010101010100010000010001111000100100000000;0.768378;10118;1000001101101001010010001010001100000000000;0.130848;1723;0.52432;1
22;0010101010100010000010001111000100100000000;0.768378;10118;0100001001000101101010000111000001000000001;0.190917;2514;0.534335;1
23;0010101010100010000010001111000100100000000;0.768378;10118;0000100100010110100000100111000001100000100;0.197069;2595;0.528218;2
24;0010101010100010000010001111000100100000000;0.768378;10118;0100100000110001000011010111000000110000000;0.243545;3207;0.51445;1
25;0000011110000011000100101101000000110000000;0.774681;10201;0100100000110001101000010111000000100000100;0.180286;2374;0.526788;1
26;0000011110000011000100101101000000110000000;0.774681;10201;0011000010100010010000000110000001101010010;0.220838;2908;0.536418;1
27;0000011110000011000100101101000000110000000;0.774681;10201;0011001000100010000100100011000100100010010;0.196993;2594;0.534851;1
28;0000111110000011000100001101000000110000000;0.78949;10396;0000010000110000000010100111001001110000010;0.196841;2592;0.512752;1
29;0000111110000011000100001101000000110000000;0.78949;10396;0110100000100101000000101111000010100000000;0.140948;1856;0.506947;1
30;0000111110000011000100001101000000110000000;0.78949;10396;0110000000101010001101000001000001111000000;0.175729;2314;0.518033;1
31;0000111110000011000100001101000000110000000;0.78949;10396;0000111010000000011100010011000000010000110;0.223041;2937;0.519894;2
32;0000111110000011000100001101000000110000000;0.78949;10396;0100010100000010101000100011000000110001010;0.183019;2410;0.522198;1
33;0000111110000011000100001101000000110000000;0.78949;10396;0000001000010100010000001111010101000000101;0.234584;3089;0.533807;1
34;0000111110000011000100001101000000110000000;0.78949;10396;0000100000100001000100011010000101110001010;0.132746;1748;0.519815;1
35;0000111110000011000100001101000000110000000;0.78949;10396;0000110111000000010000110001000010110000010;0.184235;2426;0.538396;2
36;0000111110000011000100001101000000110000000;0.78949;10396;0010100010000010110001000011000000110010010;0.248329;3270;0.572716;5
37;0000111110000011000100001101000000110000000;0.78949;10396;0001111100000001110000100010000000011001000;0.144213;1899;0.560668;1
38;0000111110000011000100001101000000110000000;0.78949;10396;0000011000010010000101000111001010010010000;0.246507;3246;0.559498;2
39;0000111110000011000100001101000000110000000;0.78949;10396;0101000000100101000100100111000001110000000;0.179602;2365;0.549748;2
40;0000111110000011000100001101000000110000000;0.78949;10396;0000011011000001000001000011000100101100100;0.222813;2934;0.554634;2
41;0000111110000011000100001101000000110000000;0.78949;10396;0110000110111010000100001001000000110000000;0.256455;3377;0.551327;1
42;0000011110000011001100001101000000110000000;0.798831;10519;0000110110001010000001010011000100010010000;0.253038;3332;0.578501;5
43;0000011110000011001100001101000000110000000;0.798831;10519;0100101000100010010000000110011000001001100;0.268226;3532;0.560422;1
44;0000011110000011001100001101000000110000000;0.798831;10519;0001000011100010001100000010100100000011001;0.238761;3144;0.553086;3
45;0000011110000011001100001101000000110000000;0.798831;10519;0110001001000010010000010011110000110000000;0.232837;3066;0.543623;1
46;0000011110000011001100001101000000110000000;0.798831;10519;0000001001100000110010111100100000100010000;0.222889;2935;0.553106;1
47;0000011110000011001100001101000000110000000;0.798831;10519;0001011100100110000000011001000010010001000;0.222509;2930;0.562677;2
48;0000011110000011001100001101000000110000000;0.798831;10519;0000110101100001001000010011010100100000000;0.229648;3024;0.575067;3
49;0000011110000011001100001101000000110000000;0.798831;10519;0010001000000110011000010110110100000001000;0.252202;3321;0.572246;1
50;0000011110000011001100001101000000110000000;0.798831;10519;0010100110100110010000001000001001110000000;0.225395;2968;0.55047;2
51;0000011110000011001100001101000000110000000;0.798831;10519;1010011010000010010000010001001110010000000;0.236938;3120;0.526807;1
52;0000011110000011001100001101000000110000000;0.798831;10519;0000010011100010010000010001001010011010000;0.239748;3157;0.541989;2
53;0000011110000011001100001101000000110000000;0.798831;10519;0000111011000010110000000001000000110000101;0.263062;3464;0.545436;2
54;0000011110000011001100001101000000110000000;0.798831;10519;0100011001001000000010010110000000111000010;0.22099;2910;0.546027;1
55;0000011110000011001100001101000000110000000;0.798831;10519;0010000001101010001000010101001100010000010;0.237546;3128;0.555026;1
56;0000011110000011001100001101000000110000000;0.798831;10519;0000000001000000110000010111000000110101011;0.177096;2332;0.54411;1
57;0000011110000011001100001101000000110000000;0.798831;10519;0000011110011000001100000001000000110001010;0.318423;4193;0.580051;2
58;0000011110000011001100001101000000110000000;0.798831;10519;0000001001010000000110010101000101010001100;0.205878;2711;0.570506;2
59;0000011110000011001100001101000000110000000;0.798831;10519;0000011111001100001110000100000001100000000;0.297084;3912;0.589673;3
60;0000011110000011001100001101000000110000000;0.798831;10519;0000001100001011010000011000000110010100001;0.195626;2576;0.59115;1
61;0000011110000011001100001101000000110000000;0.798831;10519;0000001100100001110010010001000000110100010;0.309083;4070;0.578931;1
62;0000011110000011001100001101000000110000000;0.798831;10519;1000001100001111000100001100000101000010000;0.206637;2721;0.587861;2
63;0000011110000011001100001101000000110000000;0.798831;10519;0000000100100011000100011100010010010000011;0.341662;4499;0.580434;2
64;0000011110000011001100001101000000110000000;0.798831;10519;0010001000110011001000000010100100010010010;0.269593;3550;0.553763;1
65;0000111010100010000010001111000000110000000;0.800957;10547;0000010100000011000100001110000100011000101;0.272403;3587;0.534749;2
66;0000111010100010000010001111000000110000000;0.800957;10547;0110100000000001101001001101000000110000100;0.176033;2318;0.518688;1
67;0000111010100010000010001111000000110000000;0.800957;10547;1000010111000110100010000011000100000000100;0.269441;3548;0.532128;2
68;0000111010100010000010001111000000110000000;0.800957;10547;0100000100100111100000001000010100110010000;0.231166;3044;0.551965;1
69;0000111010100010000010001111000000110000000;0.800957;10547;0000011101000011000101000011101100000000000;0.231091;3043;0.557045;2
70;0000111010100010000010001111000000110000000;0.800957;10547;1100100100010010010010000100010001010000100;0.20808;2740;0.536359;1
71;0000111010100010000010001111000000110000000;0.800957;10547;0001010010100000000010001011100010110100000;0.235343;3099;0.567062;1
72;0000111010100010000010001111000000110000000;0.800957;10547;0100000110000110001000000011000001110010001;0.233369;3073;0.559017;3
73;0000111010100010000010001111000000110000000;0.800957;10547;0000110010000100000010001111100000100001001;0.285465;3759;0.567252;1
74;0000111010100010000010001111000000110000000;0.800957;10547;0010111000101001000001000100011000010000001;0.209599;2760;0.564384;2
75;0000111010100010000010001111000000110000000;0.800957;10547;1001111010000000001000100001000001110000001;0.184235;2426;0.54176;3
76;0000111010100010000010001111000000110000000;0.800957;10547;0000100001101010000000001111100000001010100;0.207549;2733;0.54597;1
77;0000111010100010000010001111000000110000000;0.800957;10547;0000110011000010000010001011001000010001001;0.275744;3631;0.537287;2
78;0000111010100010000010001111000000110000000;0.800957;10547;0000111000100010010001000011000001010000011;0.217573;2865;0.532928;1
79;0000111010100010000010001111000000110000000;0.800957;10547;1000101000100010000010101011000010010000010;0.232306;3059;0.53965;3
80;0000111010100010000010001111000000110000000;0.800957;10547;0000111000100100001010000101000100000100011;0.267543;3523;0.531863;1
81;0000111010100010000010001111000000110000000;0.800957;10547;1100011000000100000010000110110001010000100;0.169882;2237;0.514913;1
82;0000111010100010000010001111000000110000000;0.800957;10547;0001010010000100010100000100010101010100100;0.220611;2905;0.50932;1
83;0000111010100010000010001111000000110000000;0.800957;10547;0000110111000100001000001000011000101000100;0.122114;1608;0.536065;1
84;0000111010100010000010001111000000110000000;0.800957;10547;1000101000100000110010001010010000110001000;0.237622;3129;0.529847;2
85;0000111010100010000010001111000000110000000;0.800957;10547;0010111000100000000010000101001010010000101;0.238153;3136;0.516233;1
86;0000111010100010000010001111000000110000000;0.800957;10547;0101100000100111000000000101000000011000110;0.20808;2740;0.508091;1
87;0000111010100010000010001111000000110000000;0.800957;10547;0011000010010001011000000011000110100000010;0.222357;2928;0.514472;1
88;0000111010100010000010001111000000110000000;0.800957;10547;1100100000110000000010000111000100011000010;0.14877;1959;0.493974;1
89;0000111010100010000010001111000000110000000;0.800957;10547;0010100000100110000001100010001000110010100;0.156744;2064;0.49891;1
90;0000111010100010000010001111000000110000000;0.800957;10547;0011011111000100000000001001001011000000000;0.157199;2070;0.518809;1
91;0000111010100010000010001111000000110000000;0.800957;10547;0000111000100000001000100100100101100001100;0.179298;2361;0.506097;1
92;0000111010100010000010001111000000110000000;0.800957;10547;1000100100000000100010000111000100100101010;0.1714;2257;0.50807;1
93;0000111010100010000010001111000000110000000;0.800957;10547;0000011001010001100010010100100000110000100;0.163502;2153;0.539216;1
94;0000111010100010000010001111000000110000000;0.800957;10547;0000011000110100010100001110001000100000010;0.196841;2592;0.5643;1
95;0000111010100010000010001111000000110000000;0.800957;10547;0000110101110001000000010100010100010010000;0.234584;3089;0.575072;2
96;0000111010100010000010001111000000110000000;0.800957;10547;0100001010110100000100001011001000100000010;0.236406;3113;0.570785;1
97;0000111010100010000010001111000000110000000;0.800957;10547;0000100110000000010010001110000011100001010;0.216586;2852;0.576216;2
98;0000111010100010000010001111000000110000000;0.800957;10547;1010011010001010100000101100000000101000000;0.271112;3570;0.561382;2
99;0000111010100010000010001111000000110000000;0.800957;10547;0001001000101001001010001101001000010100000;0.264049;3477;0.571032;2
100;0000111010100010000010001111000000110000000;0.800957;10547;0000110010111001000100000011000001110000000;0.25205;3319;0.581294;1
=============================================
geração;melhor;fitness;cobertura;pior;fitness;cobertura;média;ind_repetidos
0;0100101010100010100000000100000001111100000;0.528402;6958;1011000001011100000100000001000010001010100;0.0327309;431;0.175668;1
1;0100101010100010100000000100000001111100000;0.528402;6958;0001001100011001100000000001001000010100101;0.0482989;636;0.220741;1
2;0011010110010001100000000101000100110000000;0.591206;7785;0111100001010001000000000010100001001100010;0.0371355;489;0.254537;1
3;0010001010100011001010000001000100111000000;0.608141;8008;1011010000011010000000010011001001000100000;0.0617406;813;0.268709;1
4;0000000110000110010000001101000101110000010;0.639505;8421;1001110000000010001000100001000001110000011;0.116495;1534;0.307538;1
5;0000001010000010000000100111000100110111000;0.651656;8581;1000111000110000000001000100001110001000100;0.100547;1324;0.331588;1
6;0000001010000010000000100111000100110111000;0.651656;8581;0100001000111010001001100010000110000001000;0.153858;2026;0.362828;2
7;0000001010001010010000001111000100010100010;0.664186;8746;0100001100101000101000101010010000000001001;0.127202;1675;0.377079;1
8;0000001010000010001000010111000100100011100;0.685753;9030;0000010010000100100100001110000101000100101;0.179982;2370;0.390897;2
